2.999999999999999864e-07,8.394064657404296526e-01,2.668101946200871932e+00
3.003999999999999635e-07,8.517397504630472849e-01,2.630907457376976399e+00
3.007999999999999936e-07,8.634727521159343278e-01,2.593075355423505979e+00
3.011999999999999707e-07,8.744080305794325048e-01,2.554136519588199761e+00
3.016000000000000008e-07,8.842220947829292355e-01,2.513002777753058137e+00
3.019999999999999779e-07,8.929431274414422193e-01,2.469807873331779646e+00
3.024000000000000079e-07,9.006146493452761304e-01,2.424741625366255704e+00
3.027999999999999850e-07,9.072801812847306469e-01,2.377993852898401705e+00
3.031999999999999621e-07,9.129832440501095547e-01,2.329754374970115727e+00
3.035999999999999922e-07,9.177673584317150857e-01,2.280213010623292735e+00
3.039999999999999693e-07,9.216760452198482501e-01,2.229559578899850347e+00
3.043999999999999994e-07,9.247528252048123898e-01,2.177983898841676869e+00
3.047999999999999765e-07,9.270412191769085153e-01,2.125675789490691248e+00
3.052000000000000065e-07,9.285847479264396354e-01,2.072825069888780902e+00
3.055999999999999836e-07,9.294269322437074266e-01,2.019621559077863893e+00
3.059999999999999607e-07,9.296112929190142316e-01,1.966255076099836741e+00
3.063999999999999908e-07,9.291813507426619489e-01,1.912915439996594857e+00
3.067999999999999679e-07,9.281806265049530325e-01,1.859792469810055415e+00
3.071999999999999980e-07,9.266526409961892696e-01,1.807075984582108052e+00
3.075999999999999751e-07,9.246409150066732252e-01,1.754955803354670163e+00
3.080000000000000051e-07,9.221889693267064647e-01,1.703621745169630275e+00
3.083999999999999822e-07,9.193403247465919970e-01,1.653263629068905782e+00
3.088000000000000123e-07,9.161385020566308324e-01,1.604071274094386323e+00
3.091999999999999894e-07,9.126270220471262018e-01,1.556234499287988182e+00
3.095999999999999665e-07,9.088494055083797818e-01,1.509943123691607658e+00
3.099999999999999966e-07,9.048491732306931379e-01,1.465386966347142605e+00
3.103999999999999737e-07,9.006698460043693899e-01,1.422755846296507531e+00
3.108000000000000037e-07,8.963280337411864140e-01,1.382187334444617832e+00
3.111999999999999808e-07,8.912630798509739716e-01,1.342676267811965696e+00
3.116000000000000109e-07,8.852340667930376217e-01,1.303783812140082876e+00
3.119999999999999880e-07,8.782379052343329828e-01,1.265524978120464716e+00
3.123999999999999651e-07,8.702715058418137861e-01,1.227914776444590572e+00
3.127999999999999952e-07,8.613317792824330965e-01,1.190968217803940243e+00
3.131999999999999723e-07,8.514156362231476427e-01,1.154700312890009295e+00
3.136000000000000023e-07,8.405199873309090464e-01,1.119126072394271754e+00
3.139999999999999794e-07,8.286417432726745913e-01,1.084260507008222740e+00
3.144000000000000095e-07,8.157778147153955661e-01,1.050118627423337170e+00
3.147999999999999866e-07,8.019251123260292546e-01,1.016715444331109719e+00
3.151999999999999637e-07,7.870805467715289439e-01,9.840659684230199655e-01
3.155999999999999938e-07,7.712410287188464775e-01,9.521852103905488196e-01
3.159999999999999709e-07,7.544034688349403606e-01,9.210881809251898478e-01
3.164000000000000009e-07,7.365647777867604384e-01,8.907898907184195192e-01
3.167999999999999780e-07,7.177218662412658823e-01,8.613053504617305123e-01
3.172000000000000081e-07,6.978716448654060933e-01,8.326495708466000734e-01
3.175999999999999852e-07,6.770110243261404648e-01,8.048375625645205478e-01
3.179999999999999623e-07,6.551369152904207294e-01,7.778843363069727346e-01
